city_codes,beds,baths,size,price
193,3,3,1947,320000
193,3,2,1646,310000
295,3,2,2000,339000
193,5,3,2344,320000
193,3,2,1588,300000
162,2,2,1369,299000
111,1,1,648,329900
207,2,1,672,335000
193,3,2,1485,349900
267,4,2,1746,349000
207,2,1,884,399000
193,3,2,1722,347000
187,3,3,1700,375000
290,3,2,1268,399900
198,3,2,1691,395000
267,4,3,2172,368000
204,2,2,650,369900
267,4,2,1798,369870
207,2,1,882,390000
267,4,3,2272,389990
193,4,2.1,2933,370000
207,3,1,820,359000
267,4,3,2513,369787
174,2,1,814,364950
207,2,1,914,387000
19,1,1,576,369900
207,2,1,680,399999
193,4,2,1671,349900
290,3,1,1404,399000
204,2,1,780,375000
267,4,2.1,2270,387500
267,4,3,2582,360000
25,2,2,784,379888
248,2,1,768,405000
193,4,3,2170,359000
193,7,5,3566,395000
207,1,1,672,350000
207,2,1,620,350000
267,4,2.1,2815,379900
267,4,3,1983,379900
193,4,3,2518,388888
207,2,1,936,350000
149,3,1,720,349900
199,4,3,2148,375000
267,4,3,1738,375000
267,3,2,1218,345000
267,3,3,2157,359000
193,4,2,2360,359900
207,2,1,744,359900
193,3,2,2055,387870
193,5,3.1,2523,379000
267,5,4,3335,379900
193,4,3,2533,369900
193,5,3.1,2523,397990
193,4,2,2487,364900
267,3,3,2177,380000
378,1,1,610,399999
30,1,1,709,399990
267,4,2.1,2375,370000
267,7,3,2592,399000
193,4,3,1747,365000
207,3,2,1181,350000
85,2,1,845,395000
85,2,1,1006,395000
207,2,1,812,400000
193,4,3,2774,369900
207,2,1,589,349900
25,2,1,672,385000
248,2,1,761,379900
199,4,2,1300,360000
267,4,3,2134,375000
198,2,1,810,345000
207,4,2,1103,400000
207,3,1,840,369000
248,2,1,684,369000
295,5,3,2533,350000
69,2,2,700,399000
264,2,1,764,399999
267,5,3,3328,399900
267,5,3,2988,375000
267,5,3,2212,385000
204,2,2,1900,359000
267,4,3,2066,405000
207,1,1,574,399900
267,4,3,1690,349900
19,2,1,828,389000
193,3,2.1,2430,394000
193,5,3,2782,399990
193,4,3,2640,389000
267,4,3,1904,359999
4,3,1,889,349000
207,2,1,706,384900
267,4,3,2375,363000
193,4,3.1,2102,369900
102,2,1,914,375900
267,5,3,2987,369000
207,3,1,950,379000
267,4,3,1802,356900
267,3,2,1726,380000
32,2,1,818,399900
207,2,1,884,400000
248,2,1,564,359000
187,2,1,1331,385000
267,4,3,2114,383900
207,3,1,846,365000
207,2,1,1033,359900
376,1,1,861,379990
207,2,2,1104,385000
267,3,2,1592,363398
193,4,3,2049,345000
31,3,1,771,389900
207,2,1,854,365000
207,2,1,795,385000
267,3,2,1592,365502
267,3,2,1750,383098
290,2,1.1,911,399900
193,3,2,2152,389000
290,3,1,1084,399000
267,5,3,2165,355000
133,2,2,1100,375000
207,3,2,1250,402000
193,4,2,2266,364900
193,3,2,2100,369900
267,3,3,2225,360000
267,4,3,2258,350000
85,3,3,1211,399990
193,3,3,2312,374900
207,4,4,1650,379000
267,4,3,2034,349000
207,2,2,893,389000
193,3,2,2100,369900
193,3,2,1771,369990
211,3,2,961,395000
193,4,3,2523,385000
81,3,2,1040,390000
267,3,2,1776,369900
267,3,2.1,1687,369900
207,2,1,706,399900
193,5,3,2875,379900
267,3,2,1636,385000
207,2,1,858,395000
85,2,1,893,399000
107,1,1,648,380000
207,2,1,731,365000
199,4,2,2136,370000
207,1,1,734,375000
193,4,3,3272,355000
207,2,1,720,360000
85,2,1,1035,399999
267,4,3,1770,369000
267,5,3,3210,395000
193,3,2,2028,379900
193,3,2,2082,402397
376,1,1,780,403000
193,5,3,1800,349800
193,3,2,1504,349000
306,2,1,952,389900
193,4,2.1,2965,375000
85,2,1,1097,350000
85,3,1,1122,405000
290,2,1,720,387000
267,4,3,1610,379900
267,4,2,2323,375000
267,5,3,3210,399900
290,2,1,1062,389000
193,4,3,2841,349900
267,4,3,2380,400802
200,3,2.1,2249,360000
193,4,3,2518,379999
193,3,2.1,2201,385000
25,2,1,608,389000
353,2,1,780,390000
193,4,3,1937,380000
248,3,2,882,360000
207,3,2,1192,400000
207,3,2,1200,399950
264,2,1,712,399900
85,3,1,1082,405000
204,1,1,607,385000
267,5,2.1,3499,400000
267,3,3,2260,375000
193,4,3,2670,395000
207,3,2,908,379000
267,3,2.1,2220,365000
199,4,2,1620,374000
267,4,2,2119,378500
207,1,1,400,375000
272,2,1,763,380000
267,4,2,1600,350000
290,3,1,1018,400000
193,3,2,1664,399999
85,3,2,1066,399000
295,5,2.1,3560,375000
281,2,1,1027,350000
207,2,1.1,908,385000
193,4,3,2640,355000
85,3,1,712,359000
70,1,1,624,349900
85,2,1,814,379900
193,4,2,2100,389977
267,5,3,2272,382500
207,4,2,1639,385000
25,2,1,640,418500
245,3,2,1050,435000
69,2,1,838,439000
176,3,1.1,1159,430000
25,3,1,967,453888
207,2,1,884,399000
211,3,1,1266,449900
111,3,1,1104,429900
290,3,2,1268,399900
207,3,2,1520,424999
204,3,2,1197,425000
193,5,3,2639,445000
62,1,1,640,450000
85,3,1,1043,434800
198,3,2,1691,395000
207,2,1,868,439950
267,4,3,2339,425000
85,4,2,1512,429000
207,2,1,736,429000
267,4,3,2185,435000
149,2,1,820,449000
267,4,3,2205,435000
85,2,1,960,450000
267,6,3,2839,450000
207,3,1,1102,450000
85,2,1,897,410000
267,5,3,2473,430000
207,2,1,928,445000
290,4,3,1605,450000
207,3,1,1220,410000
267,5,3,2587,419000
76,1,1,653,424900
207,2,1,680,399999
130,4,2,1352,450000
290,3,1,1404,399000
149,2,1,700,449000
207,3,2,1248,429900
207,2,2,840,419900
85,4,2,1652,449999
85,2,1,946,444999
207,3,2,1054,449000
248,2,1,768,405000
207,3,1,997,410000
193,4,3,3258,424999
267,4,3,2942,447500
207,3,1,1224,410000
272,2,1,1054,409900
193,7,5,3566,395000
193,6,3,2792,425000
264,2,1,900,425000
267,4,3,2287,429000
355,1,1,512,449000
290,3,2,979,435000
204,3,2,1203,455000
211,3,1,1113,425000
23,3,1,945,420000
155,2,1,910,450000
365,3,1,1116,449000
85,3,1,1021,439999
207,2,1,1273,410000
290,4,2,1112,408888
193,5,4,2832,427500
354,1,1,680,414000
85,2,3,1500,450000
1,4,2,1536,439000
267,4,2.1,2151,419000
207,1,1,593,449000
107,2,1,996,425000
85,3,1,1026,429000
193,5,3.1,2523,397990
85,2,1,960,409999
378,1,1,610,399999
85,3,1,1508,444999
30,1,1,709,399990
174,3,2,1567,415000
404,2,1,676,449995
204,3,2,1800,429000
193,5,3,3209,430000
267,7,3,2592,399000
207,2,1,928,425000
192,2,1,720,449000
207,2,1,1304,450000
267,4,3,2066,439900
85,2,1,859,420000
207,3,2,1000,425000
207,3,1,1106,454850
267,5,4,2867,409900
85,2,1,845,395000
85,2,1,1006,395000
207,2,1,812,400000
85,2,1,753,415000
207,2,2,820,440000
207,2,1,975,440000
290,2,2,990,439000
267,4,3,2347,420000
207,3,2,1132,454900
193,5,3,2880,429990
76,2,2,1186,430000
267,5,3,3272,424990
193,3,3,2002,430000
85,3,2,1549,448800
207,2,1,1126,420000
193,3,2,2135,438390
207,4,2,1103,400000
85,3,1,1014,419000
290,3,1,1030,429000
193,4,3.1,2523,414900
406,2,1,948,450000
193,5,3,3209,429995
207,3,1,1140,450000
69,2,2,700,399000
207,2,1,1054,425000
267,4,3,2469,410000
193,4,3,3023,449900
264,2,1,764,399999
267,5,3,3328,399900
174,3,1,960,440000
174,4,2,1164,450000
85,3,2,912,429900
193,5,3,2870,450000
267,4,3,2066,405000
207,1,1,574,399900
290,3,2,1254,430000
193,4,2,1992,439000
193,5,3,2782,399990
207,3,1,955,449900
204,2,1,821,449000
354,2,2,1318,410000
204,2,1,660,440000
207,2,1,1104,419000
85,3,1,1458,439000
267,5,3,2879,449000
32,2,1,818,399900
207,2,1,884,400000
354,2,1,1183,425000
404,2,1,781,448000
193,5,4,3126,434999
207,2,1,782,409000
174,3,1,1040,441000
290,2,1.1,911,399900
290,3,1,1084,399000
267,4,3,2363,444900
207,3,2,1250,402000
267,4,3,2477,423900
111,2,1,1082,415000
85,3,3,1211,399990
290,3,2,1503,439900
193,4,3,2530,435000
207,2,1,1092,410000
290,3,1.1,1411,424000
193,5,3,2834,425000
290,3,1,1154,449000
204,3,1,1124,450000
365,3,2,2340,450000
193,4,2.1,3376,434900
211,3,2,961,395000
85,3,2,1221,425000
406,4,2,1150,420000
85,3,2,1182,430000
382,3,3,1224,429000
193,4,3,2454,429990
267,4,2.1,2181,409999
207,2,1,706,399900
207,2,1,858,395000
342,2,3,1401,449999
85,2,1,893,399000
193,5,3,2884,439990
207,2,2,2610,439900
193,4,3.1,2704,410000
85,2,1,1035,399999
207,3,1.1,1040,450000
267,3,2,2080,408083
223,3,3,1283,415000
274,2,1.1,672,435000
290,3,2,1136,449000
267,4,4,2642,440000
63,3,2,1125,425000
267,5,3,3210,395000
193,3,2,2082,402397
193,4,2.1,3040,444709
193,5,3,3238,427000
25,2,1,889,449900
376,1,1,780,403000
25,2,1,832,449000
85,3,1,1122,405000
204,2,2,1241,415000
290,3,1,1345,449000
193,5,3,3238,419999
207,2,1,869,450000
103,2,1,832,485000
404,3,1,1303,479900
397,3,2,1196,489000
207,2,1,1210,499000
322,3,2,1156,499950
85,5,4,1702,499999
25,3,1,967,453888
211,3,1,1266,449900
174,3,1,1223,482000
322,2,1,703,465000
378,3,2,1068,499999
207,3,1.1,1049,474999
248,3,1,1226,475000
211,4,3,1669,495000
193,5,3,2639,445000
62,1,1,640,450000
267,4,3,2682,469500
136,3,1,1016,489000
376,2,1,875,499000
204,2,1,768,499000
125,2,1,966,495000
207,3,2,1358,470000
204,2,2,1493,469900
295,4,3,2730,488995
149,2,1,820,449000
365,3,3,1530,470000
91,3,1.1,1089,500000
207,2,1,852,479900
174,4,2,1367,499999
85,2,1,960,450000
267,6,3,2839,450000
207,3,1,1102,450000
207,2,1,1187,469000
207,2,1,886,499900
290,4,2,1179,459900
204,2,1,877,499000
207,2,1,928,445000
25,3,2.1,1086,495000
223,3,1,1278,475000
290,4,3,1605,450000
207,3,1,985,499000
322,2,1,1184,505000
267,4,3,2996,469900
23,3,1,1098,489000
397,3,1,1408,498888
84,4,2,1445,505000
103,2,1,940,499900
19,3,1,1031,465000
267,4,3,2995,489000
133,3,2,1934,499900
130,4,2,1352,450000
404,2,1,840,475000
149,2,1,700,449000
85,3,2,1146,470000
85,4,2,1652,449999
69,2,1,1008,479900
174,4,2,1326,459900
207,3,2,1054,449000
267,4,3,2942,447500
290,3,2,1626,475000
193,5,4,3410,498500
111,2,2,1168,499000
91,3,2,1589,499500
207,4,3,2217,499000
85,3,2,1189,469900
174,3,2,1256,479000
207,3,2,1695,500000
355,1,1,512,449000
91,3,2,1128,475000
204,3,2,1203,455000
91,4,2,1100,499900
193,5,3,3281,499000
155,2,1,910,450000
365,3,1,1116,449000
281,3,1,1090,469000
365,3,2,1101,499000
404,2,1,864,480000
85,3,3,1334,479900
207,3,2,1187,500000
85,2,3,1500,450000
207,3,2,1229,460000
207,3,2,1027,499000
155,2,1,822,499900
207,1,1,593,449000
91,4,2,1482,499000
264,3,1,1074,497000
383,3,2,1128,498894
25,3,1,1070,479800
85,4,2,1086,499900
207,4,3,1520,488500
264,2,1,528,489000
365,3,2,1521,459000
264,4,2,1334,499000
264,2,1,1172,480000
174,3,1,1116,490000
107,2,1,930,479900
204,3,2,1222,469000
85,3,2,1512,465000
207,2,1,1172,499999
85,2,1,1200,465000
404,2,1,676,449995
149,3,1,1245,469000
204,2,1,1251,465000
334,3,1,1056,490000
192,2,1,720,449000
207,4,3,1790,485000
204,3,2.1,1254,499000
365,3,3,1884,505000
207,2,1,1304,450000
290,3,2,1557,479998
85,3,2,1438,475000
383,4,3,2043,499000
207,3,2,1283,479999
207,3,1,1106,454850
248,2,1,861,499000
404,3,1,1089,499900
207,4,1,990,460000
204,3,1,1344,475000
85,4,2,1540,469000
136,3,1,984,499900
375,1,1,518,499000
267,5,4.1,3398,492000
264,4,3,1732,499975
1,3,2,1816,499900
404,2,1,930,470000
193,5,3,3458,486999
207,3,2,1132,454900
281,3,1,989,485000
204,3,2,1600,504500
85,4,2,1592,499000
193,4,3,2730,469777
1,4,2,1571,499000
85,3,2,1549,448800
354,2,1,1242,495000
193,4,3,2138,469999
17,3,2,1196,480000
354,3,1,1003,499000
267,4,3,2612,479000
406,2,1,948,450000
103,2,1,944,475000
207,3,1,1140,450000
174,5,2,1374,499999
223,3,2.1,1600,499000
223,3,2.1,1600,499000
91,4,2,1275,500000
193,4,3,3023,449900
290,3,2,1681,490000
107,3,1,1192,474999
174,3,2,1066,459000
174,4,2,1164,450000
207,3,2,1206,499900
267,5,3,2478,475000
25,3,1,999,470000
204,3,2,1230,499900
406,3,1,874,485000
193,5,3,2870,450000
267,6,4,3941,470000
406,3,2,1216,485000
267,5,3,3468,499990
290,3,2,1080,459000
207,1,2,1613,489000
204,4,2,1181,469800
85,3,2,1296,505000
204,3,1,966,505000
207,4,2,1677,490000
207,3,1,955,449900
290,2,1,916,459000
130,4,2,1139,500000
204,2,1,821,449000
406,3,1,1056,469999
378,2,1,720,489000
85,3,1,1148,479000
267,5,3,2879,449000
248,2,1,1149,495000
404,2,1,1060,459000
404,3,1,1199,460000
193,4,2,1595,499000
207,1,1,569,489900
174,3,2,1512,505000
248,3,1,1234,480000
290,3,1,1210,473500
91,3,2,1144,498000
85,3,1,1020,459000
31,3,2,1488,485000
207,4,1,1704,479000
365,4,3,2032,505000
363,3,1,962,489900
383,3,2,1307,459900
85,5,2,1338,504999
264,5,2,1638,549500
25,3,2,1254,517999
290,4,2,2000,515000
207,3,1,1136,549900
155,2,1,640,514000
281,3,2,1218,539999
207,2,1,1210,499000
207,4,2,1336,509900
383,3,3,1404,550000
322,3,2,1156,499950
85,5,4,1702,499999
32,2,3,1251,519000
365,4,2,1608,550000
91,2,2,1280,535000
174,4,2,1200,540000
306,3,2,1264,529000
342,4,2.1,1719,515000
25,4,3,1794,550000
167,4,2,1252,549000
378,3,2,1068,499999
91,3,1,1180,525000
272,3,2,1410,550000
387,3,2,1111,525000
211,4,3,1669,495000
376,2,1,875,499000
174,3,2,1257,550000
176,4,3,1573,544000
248,3,1,1038,539950
408,2,1,1009,509999
207,3,2,1364,529800
404,3,1,1088,549900
204,2,1,768,499000
32,3,2,1056,550000
125,2,1,966,495000
408,3,2,1225,539900
397,3,2,1232,550000
149,3,2,1165,515000
63,3,2,1238,537000
245,4,2,896,535000
207,2,1,977,550000
404,3,1.1,1155,540000
322,3,1.1,1334,525000
397,3,2,1363,550000
1,1,1,384,525000
63,3,2,1556,535000
91,3,1.1,1089,500000
207,3,1,1196,539900
174,4,2,1367,499999
207,2,1,886,499900
313,3,2,1136,525000
155,2,1,640,509900
204,2,1,877,499000
342,4,3,2122,540000
248,3,2,1274,535000
397,4,2,1440,550000
25,3,2.1,1086,495000
281,3,2,1600,529000
204,5,3,1625,529000
1,3,1,1508,550000
342,3,2,1600,519000
63,3,2,1120,509900
383,3,2,1245,549000
207,3,1,985,499000
127,3,2,1071,515000
290,4,3,1552,525000
17,3,2,1583,550000
322,2,1,1184,505000
207,2,1,720,515000
91,4,2,1524,538000
397,3,1,1408,498888
84,4,2,1445,505000
103,2,1,940,499900
281,3,2,1113,549900
174,3,2,1241,549000
192,2,1,1188,539000
211,3,3,1366,515000
133,3,2,1934,499900
290,3,2,1280,528888
378,3,1,1064,519000
248,3,2,1374,529999
107,3,2,1176,525000
91,4,2,1175,535000
281,4,2,1242,535000
248,3,1,1099,550000
136,4,2,1132,535000
193,5,4,3410,498500
111,2,2,1168,499000
270,3,1.1,1329,525000
91,3,2,1589,499500
174,3,2,1222,520000
207,4,3,2217,499000
207,3,2,1695,500000
239,3,1.1,1378,510000
91,4,2,1100,499900
378,3,2,1663,549945
272,3,3,1164,525000
225,3,2,1134,538000
193,5,3,3281,499000
174,3,2,1145,515000
125,2,1,831,525000
204,3,2,1618,525000
103,2,1,838,539000
365,3,2,1101,499000
322,3,2,1497,549000
17,3,2,1206,514900
248,3,2,1641,515000
397,3,2,1372,535000
23,3,2,1175,525000
6,2,1,817,525000
207,3,1,1349,535000
63,4,2,1352,525000
207,3,2,1187,500000
363,2,1.1,1038,529000
223,3,1,1064,548000
207,3,2,1027,499000
281,4,1,1189,510000
155,2,1,822,499900
91,4,2,1482,499000
264,3,1,1074,497000
383,3,2,1128,498894
91,3,1,1065,519900
404,3,2,1400,529500
85,4,2,1086,499900
204,3,1,972,549900
192,2,2,1208,550000
264,4,2,1334,499000
174,3,2,1320,548000
365,4,2,1586,540000
378,2,2,1100,544000
207,2,1,1172,499999
354,3,2,1494,549900
248,3,2,1875,550000
111,4,2,1197,535000
342,4,3,1927,550000
204,4,2,1585,550000
204,3,2.1,1254,499000
365,3,3,1884,505000
383,4,3,2043,499000
248,2,1,861,499000
404,3,1,1089,499900
207,2,1,972,510000
198,3,2,1970,539900
85,3,2,1520,515000
174,4,2,1216,520000
387,2,2.1,1407,528000
207,3,1,1168,550000
32,2,2,892,539000
342,4,2.1,1895,539999
342,3,2,1410,524900
306,3,2,1511,524000
207,2,1,936,549000
1,3,2,1947,555000
136,3,1,984,499900
245,2,1.1,1258,549999
207,3,1,1008,525000
375,1,1,518,499000
264,4,3,1732,499975
1,3,2,1816,499900
207,3,2,1034,549900
25,3,2,1328,525000
281,3,2,1531,544000
204,3,2,1600,504500
85,4,2,1592,499000
376,3,1,960,539900
383,3,3,1694,549999
207,2,1,1162,510000
1,4,2,1571,499000
353,3,1,1106,524900
223,3,2,1593,539700
85,4,3,1905,524999
207,2,1,1225,525000
354,2,1,1242,495000
306,3,1,1122,539950
107,3,2,872,542000
383,3,3,1678,519900
207,3,2,1483,550000
193,5,3,4497,515000
125,3,2,776,546000
397,3,1,1214,539900
264,5,2,1638,549500
207,3,1,1136,549900
81,3,2,1305,579999
204,4,2,1504,570000
383,3,3,1404,550000
272,4,2,1510,605000
204,3,2,1289,599000
365,4,2,1608,550000
313,2,1,1140,599900
397,4,2,1344,568000
274,2,2,972,599900
211,4,2,1508,589000
192,3,2,1302,585000
408,4,2,1479,580000
239,4,3,1262,579000
63,3,2,1322,569000
25,4,3,1794,550000
353,3,1,1188,570000
404,4,3,1477,599800
167,4,2,1252,549000
23,3,2,1527,558000
272,3,2,1410,550000
408,4,2,1479,586500
404,4,2,1384,575000
404,3,2,1440,588000
63,4,3,2214,565000
306,4,2,1192,564500
342,3,2,1174,557500
248,4,2,1209,560000
174,3,2,1257,550000
192,3,1,1068,585000
1,4,3.1,3093,599900
397,4,2,1612,575000
91,3,2,1128,589000
192,3,2,1205,599900
404,3,1,1088,549900
32,3,2,1056,550000
192,3,2,1922,560900
387,3,2,1351,595000
397,3,2,1232,550000
270,3,2,1547,579900
130,3,2.1,2028,599800
387,3,1.1,1224,599900
207,2,1,977,550000
397,3,2,1363,550000
192,3,1,1128,572500
204,2,1,977,560000
70,4,2.1,2535,599000
281,4,4,2036,590000
207,3,2,1500,598800
204,2,1,1127,585000
70,3,2,1332,580000
267,5,3,3476,605000
207,3,1,1172,575000
248,4,2,1527,595000
91,4,2,1645,565000
397,4,2,1440,550000
365,5,3,1943,599900
248,3,2,1205,575000
404,4,2,1336,598000
1,3,1,1508,550000
247,4,2,1584,579999
383,3,2,1245,549000
248,3,2,1454,585000
136,3,2,1344,560000
85,4,2.1,2700,599900
17,3,2,1583,550000
207,3,2,1269,579900
378,2,1,891,564900
281,3,2,1113,549900
174,3,2,1241,549000
192,2,2,1328,559900
192,2,1,1044,599000
330,2,1,783,565000
111,4,3,1472,569999
387,3,2,1743,579888
102,4,2,1503,585000
103,4,3.1,1989,601950
247,3,2,1413,600000
91,3,1.1,1765,580000
127,3,2,1510,599000
270,5,3,2018,569000
248,3,1,1099,550000
342,4,3,1924,599000
207,3,2,1170,599999
207,3,2,1560,597500
32,3,2,1386,574900
192,2,1,815,599900
102,3,2,1500,570000
91,4,1.1,1125,570000
103,4,2,1398,565000
248,3,2,1341,565000
102,3,2,1288,568000
290,4,3,1988,575000
192,3,1,1210,589000
408,3,2,1380,599950
330,2,1,910,558900
63,5,3,2530,579000
378,3,1,1484,575000
378,3,2,1663,549945
127,3,1.1,1343,595000
81,3,2,1184,589000
81,3,1,1288,559000
225,3,1,1115,598888
395,3,2,1380,559999
322,3,2,1497,549000
404,4,2.1,2628,589999
334,2,2,1271,565000
91,4,2,1323,564999
69,4,2,1225,593000
223,3,1,1064,548000
172,4,2,1512,605000
342,3,2,1188,569900
139,4,3,1781,575000
247,3,1,1366,579500
280,3,3,2333,599000
207,5,3,1680,599000
204,3,1,972,549900
192,2,2,1208,550000
365,5,3,2204,599999
397,4,2.1,1925,599000
174,3,2,1320,548000
204,2,1,1224,569000
70,3,3,1467,565000
354,3,2,1494,549900
207,4,3,1967,560000
207,4,2,1200,574999
359,3,3,1711,598000
248,3,2,1875,550000
217,3,2,1581,579000
91,4,2,1400,599900
383,3,3,1671,600000
239,3,2,1396,599900
207,4,2,1510,585000
342,4,3,1927,550000
91,3,2,1387,598000
204,4,2,1585,550000
290,4,3,2095,598000
204,3,2,1290,597000
290,4,3,2095,589000
62,3,2,1153,599990
104,3,4,1460,594900
69,4,2,1332,565000
174,4,2,1300,575000
248,4,2,1613,559000
149,3,1,1490,580000
383,3,2.1,1603,585000
383,3,3,1672,588000
245,2,1,1073,579500
204,5,3,1875,585000
365,4,2,1437,579000
207,3,1,1168,550000
127,4,3,1664,590000
207,3,2,1301,580000
272,3,2,1344,599900
207,2,1,936,549000
1,3,2,1947,555000
207,3,1,1322,600000
245,2,1.1,1258,549999
244,4,2,1469,599990
174,3,3,1769,595000
410,2,1,726,589000
207,3,2,1189,589000
207,3,2,1034,549900
397,4,2,1753,585000
306,3,2,1776,570000
383,3,3,1694,549999
322,3,2,1102,560000
225,1,1,352,560000
404,4,2,1419,579000
207,3,2,1483,550000
207,2,1,996,575000
281,4,2,1667,570000
174,3,2,1128,589000
404,4,3.1,2058,579000
125,3,2,776,546000
404,3,2,1406,615000
404,3,1.1,1360,645000
125,3,2,1348,648000
342,4,3,2579,625000
207,3,2,816,610000
272,4,2,1510,605000
204,3,2,1289,599000
130,3,1.1,1130,649000
167,2,1,924,619000
247,3,3.1,1643,627154
247,3,3.3,1643,611510
247,3,3.1,1643,627379
247,3,3.1,1643,629825
313,2,1,1140,599900
274,2,2,972,599900
172,3,2,1509,650000
387,3,2,1493,629999
6,2,1,893,649500
136,4,2,1975,649000
404,4,3,1477,599800
176,3,2,1630,621000
315,4,3,1507,645000
383,4,2,1817,632900
365,5,3,2201,625000
321,2,2,1279,649900
139,3,3,1222,625000
1,4,3.1,3093,599900
130,3,2,1400,619950
126,2,1,891,610000
207,4,2,1366,640000
63,4,3,2230,625000
172,3,2,1522,625000
192,3,2,1205,599900
397,3,1.1,1569,609000
387,3,2,1351,595000
130,3,2.1,2028,599800
387,3,1.1,1224,599900
63,4,3,2478,647000
204,3,2,1159,629500
111,4,3.1,2168,618000
23,3,2,1555,625000
369,4,2,1840,649000
239,3,2,1800,620000
69,4,2,1586,650000
104,4,2,1346,625000
70,4,2.1,2535,599000
3,4,2,1679,649000
315,3,2,1754,639900
207,3,2,1500,598800
376,3,1,1227,619000
267,4,3,2341,619900
267,5,3,3476,605000
204,2,1,1176,649900
248,4,2,1527,595000
397,5,3,1895,650000
111,2,1,1000,649900
365,5,3,1943,599900
204,3,2,1438,649000
404,4,2,1336,598000
85,4,2.1,2700,599900
1,5,3,2778,649999
69,4,2,1604,639900
398,3,2,1908,650000
102,3,2,1709,625000
192,3,2,1151,610000
192,3,1,1082,628888
204,3,2,1287,650000
192,2,1,1044,599000
32,3,2,1234,619000
363,4,2,1412,639000
126,2,1,640,635000
127,3,2,1800,650000
397,4,2.2,2035,639000
23,3,2.1,2134,638000
155,2,1,1293,635000
183,2,1,964,644900
365,4,2,1783,619900
221,3,2,1169,625000
103,4,3.1,1989,601950
397,3,3,2033,649000
91,4,2,1472,610000
204,2,1,951,649900
290,3,2.1,2233,639900
247,3,2,1413,600000
365,4,2,1860,630000
102,5,2.1,1843,650000
395,3,2,1320,639998
127,3,2,1510,599000
207,2,1,672,650000
342,4,3,1924,599000
70,4,3,2052,635000
207,3,2,1170,599999
207,3,2,1560,597500
62,3,2,1325,608000
192,2,1,815,599900
146,3,1,1222,650000
408,3,2,1380,599950
323,3,1,1064,650000
85,3,2,1272,625000
207,2,2,1360,649000
172,4,2,1718,649900
204,3,2,1473,649999
127,3,1.1,1343,595000
225,3,1,1115,598888
330,3,1.1,1208,629000
32,4,3,1609,620000
204,4,2,1562,647000
204,3,2,1590,650000
195,5,1,1438,625000
365,3,2,1433,649900
365,3,2,1624,645000
192,3,1,1076,635000
172,4,2,1512,605000
364,3,2,1220,629000
207,3,1.1,1241,650000
408,4,2,1928,649999
245,2,1,1037,639000
397,4,3,1557,639000
280,3,3,2333,599000
32,3,2,1300,649900
207,5,3,1680,599000
204,3,2,1498,629000
204,3,2,1386,615000
365,5,3,2204,599999
17,5,3,2107,639000
267,7,3,3130,649900
397,4,2.1,1925,599000
383,4,2.1,1957,615000
397,3,2,1836,629900
172,3,2.1,1576,645000
133,3,4,3209,619900
217,4,2,1196,627900
1,4,2,1916,639900
404,3,2,1633,615000
359,3,3,1711,598000
91,4,2,1400,599900
383,3,3,1671,600000
342,4,3,2563,615000
239,3,2,1396,599900
363,2,1,1035,650000
378,3,2,1240,640000
91,3,2,1387,598000
321,2,2,1376,629000
172,4,2,1387,625000
404,3,2,1920,625000
290,4,3,2095,598000
204,3,2,1290,597000
62,3,2,1153,599990
17,4,3,2691,629900
23,4,2.1,2192,628000
397,3,2,2224,649900
375,3,3,1875,650000
102,5,2.1,1853,650000
248,3,2,2438,638888
306,4,3,1784,610000
62,3,3,1912,650000
172,3,2,1494,655000
272,3,2,1344,599900
397,3,2.1,2191,650000
354,3,3,2120,625000
365,4,2,1631,610000
207,3,1,1322,600000
404,3,2,1557,615000
244,4,2,1469,599990
174,3,3,1769,595000
207,4,2,1200,615000
174,4,3,1491,645000
81,3,2,1671,639999
139,3,3,1578,629999
245,3,2,1160,649900
23,4,2,1503,635800
69,4,3,1842,619000
366,3,2,1697,695000
404,4,1.1,2268,699000
404,3,1.1,1360,645000
125,3,2,1348,648000
342,4,2,2569,699900
10,2,1,971,665000
321,4,3,2174,699000
408,3,2,1733,699999
25,4,3,2117,669999
192,3,2,1452,688800
130,3,1.1,1130,649000
398,4,3.1,2200,683933
127,3,2,1664,699999
155,3,1,1483,679800
172,3,2,1509,650000
398,4,2,1439,699000
342,4,2,2333,676147
6,2,1,893,649500
136,4,2,1975,649000
204,6,2,2018,699000
315,4,3,1507,645000
306,4,2,1552,699900
364,1,1,662,699000
321,2,2,1279,649900
