,Unnamed: 0,city_codes,beds,baths,size,price
756,756,267,3,2.0,1232,299990
757,757,267,3,2.0,1502,289000
758,758,267,4,2.0,1399,290000
759,759,193,3,3.0,1637,279900
760,760,267,4,2.0,1488,299000
761,761,267,3,2.0,1115,259999
762,762,193,4,2.0,1384,250000
763,763,193,2,2.0,1408,289500
764,764,193,3,2.0,1066,289990
765,765,193,4,1.0,1418,259990
766,766,193,3,2.0,1492,269900
767,767,193,3,2.0,1536,272500
768,768,193,3,1.0,1088,294900
769,769,193,4,2.0,1813,299900
770,770,267,3,2.0,1112,289990
771,771,193,3,2.0,1379,270000
772,772,193,3,2.0,1625,275000
773,773,207,1,1.0,568,299000
774,774,267,3,2.0,1000,258900
775,775,193,4,2.0,1274,298900
776,776,193,4,2.0,1204,270000
777,777,193,4,3.0,1905,299900
778,778,267,4,13.0,1836,299000
779,779,193,3,2.0,1240,290000
780,780,267,1,1.0,556,250000
781,781,193,3,2.0,1310,259000
782,782,187,2,2.0,1034,289900
783,783,193,3,2.0,1023,289000
784,784,306,2,2.0,855,299000
785,785,267,3,2.0,1528,284900
786,786,193,4,2.0,1512,249900
787,787,199,3,2.0,1302,279990
788,788,267,3,2.0,1290,299000
789,789,333,2,2.0,988,289000
790,790,193,4,2.0,1389,280000
791,791,267,3,1.0,983,245000
792,792,193,4,2.0,1498,289990
793,793,267,3,1.0,1083,249900
794,794,193,3,2.0,1224,259800
795,795,193,3,2.0,1335,299000
796,796,193,3,2.0,1458,279000
797,797,193,4,2.0,1204,255000
798,798,193,3,2.0,1208,245000
799,799,193,3,2.0,1208,245000
800,800,193,3,2.0,1260,267900
801,801,267,4,2.0,1355,299999
802,802,193,3,2.0,1240,290000
803,803,245,2,1.0,800,265000
804,804,193,3,1.0,1193,273900
805,805,267,3,2.0,1274,270000
806,806,193,3,2.0,1568,264900
807,807,172,2,2.0,928,305000
808,808,184,2,1.0,1000,259900
809,809,193,3,2.0,1616,289000
810,810,207,2,1.0,6750,291131
811,811,267,4,2.0,1327,295000
812,812,267,3,1.0,1064,245000
813,813,187,3,2.0,1560,305000
814,814,267,3,4.0,1299,287000
815,815,193,3,2.0,1230,270000
816,816,193,3,3.0,1672,294900
817,817,193,4,2.0,1484,249900
818,818,193,4,3.0,2133,299900
819,819,193,3,2.0,1502,299000
820,820,193,4,3.0,1841,285000
821,821,267,3,2.0,1290,295000
822,822,193,3,1.0,1122,250000
823,823,188,3,2.0,1134,250000
824,824,193,3,2.0,1045,294900
825,825,267,3,3.0,1417,285000
826,826,272,1,1.0,791,274000
827,827,267,3,2.0,1410,290000
828,828,267,4,2.0,1873,285000
829,829,184,2,2.0,1504,289000
830,830,193,3,3.0,1980,290000
831,831,239,2,1.1,864,260000
832,832,267,4,2.0,1422,285900
833,833,193,3,2.0,1365,257500
834,834,267,2,2.0,1103,273000
835,835,193,3,1.1,1181,275000
836,836,193,5,2.0,2084,280000
837,837,193,3,2.0,1502,270000
838,838,193,3,2.0,1285,289000
839,839,193,4,2.0,1836,305000
840,840,267,2,2.1,1389,256900
841,841,193,4,2.0,1334,299900
842,842,267,3,2.0,1190,263000
843,843,193,4,2.0,1400,249900
844,844,267,4,4.0,1150,263900
845,845,193,2,2.0,1043,265000
846,846,193,4,2.0,1617,253900
847,847,193,3,2.0,1589,280000
848,848,267,3,2.0,1182,280000
849,849,193,3,2.0,1246,274990
850,850,267,3,2.0,1190,275000
851,851,187,3,2.0,1008,259000
852,852,193,3,2.0,1240,279000
853,853,267,3,2.0,2000,285000
854,854,267,3,2.0,1083,279900
855,855,155,2,2.0,1173,300000
856,856,267,3,1.0,1064,259900
857,857,193,3,2.0,1365,284500
858,858,193,3,2.0,1317,289999
859,859,267,3,2.0,1422,285000
860,860,193,3,2.0,1534,285000
861,861,114,1,1.1,712,279000
862,862,193,3,2.0,1312,282990
863,863,267,3,2.0,1462,290000
864,864,155,1,1.0,632,304900
865,865,267,3,1.0,1285,259990
866,866,267,2,2.0,924,295000
867,867,193,3,2.0,1177,295000
868,868,193,4,2.0,1615,259900
869,869,199,3,1.0,1216,265000
870,870,267,2,1.0,672,269900
871,871,193,3,2.0,1515,298000
872,872,193,3,2.0,1440,265000
873,873,193,3,2.0,1706,299000
874,874,387,2,2.0,1079,300000
875,875,193,4,2.0,1485,279900
876,876,267,2,2.0,1020,265000
877,877,207,2,1.0,834,299999
878,878,193,3,2.0,1380,282999
879,879,267,2,2.0,1320,270000
880,880,330,1,1.0,622,285000
881,881,193,4,2.0,1728,269000
882,882,193,3,2.0,1431,279000
883,883,193,3,2.0,1440,269999
884,884,193,3,1.0,1225,249999
885,885,267,3,2.0,1384,305000
886,886,267,3,3.0,1473,289900
887,887,267,3,2.0,1322,247000
888,888,193,5,2.0,1400,270000
889,889,245,2,1.0,750,260500
890,890,193,2,2.0,1156,286000
891,891,133,2,1.0,826,270000
892,892,193,3,2.0,1376,295000
893,893,193,3,2.0,1064,249000
894,894,193,3,3.0,1623,289000
895,895,187,3,1.0,1066,249500
896,896,267,3,2.0,1190,283900
897,897,193,3,2.0,1397,289000
898,898,267,3,2.0,1519,275000
899,899,193,3,2.0,1296,245000
900,900,193,3,2.1,1483,289900
901,901,267,3,2.0,1346,255000
902,902,193,3,2.0,1540,279000
903,903,114,1,1.0,706,270000
904,904,193,5,3.0,2289,294999
905,905,187,3,2.0,1560,250000
906,906,199,3,2.0,1441,295000
907,907,193,3,2.0,1529,284990
908,908,193,3,2.0,1800,265000
909,909,193,4,2.0,1517,247000
910,910,267,4,2.0,1414,279999
911,911,267,3,2.0,1645,298500
912,912,193,3,2.0,1707,276900
913,913,193,3,2.0,1304,249900
914,914,267,3,2.1,1737,295000
915,915,193,3,2.0,1119,265000
916,916,188,3,4.0,1346,250000
917,917,267,2,2.0,937,254900
918,918,193,2,2.0,1052,299000
919,919,193,3,1.0,1212,250000
920,920,193,3,2.0,1304,269900
921,921,267,3,2.0,1557,285000
922,922,193,3,2.0,1620,270000
923,923,267,3,2.0,1521,279000
924,924,193,3,1.0,1476,300000
925,925,267,4,2.0,2119,299999
926,926,199,3,2.0,1134,290000
927,927,193,3,1.0,936,260000
928,928,267,3,1.0,998,275000
929,929,1,3,2.0,1440,249000
930,930,193,3,2.0,2022,249000
931,931,85,2,1.0,767,340000
932,932,193,3,2.0,1485,349900
933,933,267,4,3.0,1959,339900
934,934,267,4,2.0,1746,349000
935,935,193,3,2.0,1722,347000
936,936,267,3,2.0,1232,299990
937,937,207,2,1.0,660,325000
938,938,193,3,2.0,1537,299999
939,939,199,3,2.0,1448,312000
940,940,267,3,2.0,1132,310000
941,941,267,3,3.0,1780,340000
942,942,193,3,2.0,1552,334990
943,943,193,3,2.0,1541,330990
944,944,207,1,1.0,568,299000
945,945,290,2,1.0,752,315000
946,946,193,4,2.0,1671,349900
947,947,193,4,2.0,1274,298900
948,948,193,4,3.0,1956,324900
949,949,193,4,3.0,1905,299900
950,950,207,1,1.0,672,350000
951,951,207,2,1.0,620,350000
952,952,290,3,2.0,1344,299000
953,953,207,2,1.0,936,350000
954,954,149,3,1.0,720,349900
955,955,199,3,2.0,1485,315000
956,956,267,3,2.0,1218,345000
957,957,199,4,2.0,1771,319900
958,958,193,4,3.0,2476,319000
959,959,193,4,3.0,1852,329900
960,960,267,3,3.0,1535,339900
961,961,267,2,2.0,1499,335000
962,962,193,5,3.0,1974,335000
963,963,267,3,2.1,1718,335900
964,964,162,3,2.0,2289,315000
965,965,267,4,3.0,2262,315000
966,966,267,4,2.0,1983,328000
967,967,207,3,2.0,1181,350000
968,968,267,4,2.0,1860,334900
969,969,149,2,1.1,922,299900
970,970,290,3,2.0,906,325000
971,971,207,2,1.0,589,349900
972,972,199,3,2.0,1672,329000
973,973,267,4,2.0,1355,299999
974,974,295,3,1.0,945,304990
975,975,198,2,1.0,810,345000
976,976,295,5,3.0,2533,350000
977,977,193,3,3.0,1843,319990
978,978,193,4,3.0,2632,335000
979,979,290,2,1.0,572,325000
980,980,267,4,3.0,1692,339000
981,981,267,4,3.0,1690,349900
982,982,193,6,3.0,2925,325000
983,983,193,4,3.0,2315,315000
984,984,4,3,1.0,889,349000
985,985,199,4,2.0,1964,329990
986,986,267,3,2.0,1141,310000
987,987,193,4,3.0,2094,335000
988,988,193,3,2.1,2208,323500
989,989,322,3,1.0,836,339000
990,990,267,3,3.0,1544,314950
991,991,85,2,1.0,684,342000
992,992,193,4,3.0,2049,345000
993,993,267,4,3.0,1661,329999
994,994,267,3,3.0,1794,320000
995,995,267,5,3.0,2165,355000
996,996,193,4,3.0,2133,299900
997,997,267,4,3.0,2258,350000
998,998,295,3,2.0,1440,343000
999,999,267,4,3.0,2034,349000
1000,1000,193,3,2.0,1728,325000
1001,1001,267,4,2.0,1836,319900
1002,1002,193,3,2.0,1890,305000
1003,1003,295,4,2.0,1836,305000
1004,1004,193,4,2.0,1334,299900
1005,1005,193,4,3.0,2100,319900
1006,1006,193,4,3.0,1971,320000
1007,1007,267,4,3.0,1969,324000
1008,1008,193,4,3.0,1679,310000
1009,1009,267,4,2.1,1766,309999
1010,1010,193,4,3.0,3272,355000
1011,1011,193,5,3.0,1998,320000
1012,1012,193,4,3.0,2110,329000
1013,1013,193,4,3.0,2035,314900
1014,1014,267,5,3.0,2098,314900
1015,1015,193,5,3.0,1800,349800
1016,1016,290,1,1.0,389,305000
1017,1017,193,3,2.0,1504,349000
1018,1018,85,2,1.0,1097,350000
1019,1019,85,1,1.0,1488,295000
1020,1020,272,2,1.0,836,329900
1021,1021,85,3,1.0,800,342900
1022,1022,193,4,3.0,1679,330000
1023,1023,193,4,3.0,2841,349900
1024,1024,267,4,2.1,1944,335000
1025,1025,267,3,3.0,1452,299900
1026,1026,267,3,3.0,2095,329000
1027,1027,267,5,2.1,1914,339800
1028,1028,199,3,2.0,1304,315000
1029,1029,267,3,3.0,1732,319900
1030,1030,133,2,2.0,1056,327000
1031,1031,207,2,1.0,572,315000
1032,1032,184,3,2.0,1560,305000
1033,1033,193,4,2.0,1784,324999
1034,1034,267,4,2.0,1600,350000
1035,1035,207,2,1.0,696,340000
1036,1036,193,3,2.0,1706,299000
1037,1037,193,3,3.0,1294,315000
1038,1038,199,3,2.0,1441,295000
1039,1039,207,2,1.0,834,299999
1040,1040,267,4,3.0,1978,310000
1041,1041,267,3,3.0,2095,299000
1042,1042,281,2,1.0,1027,350000
1043,1043,199,3,2.0,1050,325000
1044,1044,193,4,3.0,2640,355000
1045,1045,193,4,3.0,2637,332800
1046,1046,193,4,3.0,1516,328000
1047,1047,70,1,1.0,624,349900
1048,1048,267,3,2.0,1384,305000
1049,1049,193,4,2.0,1606,310000
1050,1050,267,4,3.0,1670,339900
1051,1051,193,4,3.0,2154,349000
1052,1052,193,3,2.0,1430,344146
1053,1053,193,4,2.1,1966,319999
1054,1054,267,4,3.0,1922,320000
1055,1055,267,3,2.0,1560,328900
1056,1056,193,5,3.0,1809,314900
1057,1057,267,3,3.0,1663,329900
1058,1058,193,4,3.0,1852,329000
1059,1059,193,3,2.0,1521,315000
1060,1060,85,3,1.0,756,340000
1061,1061,267,4,3.0,2002,319900
1062,1062,184,3,2.0,1434,325000
1063,1063,200,2,2.0,1932,340000
1064,1064,193,4,2.0,1650,295000
1065,1065,133,2,1.0,1168,335000
1066,1066,193,5,3.0,2365,345000
1067,1067,193,4,3.0,2476,315000
1068,1068,267,3,2.0,1549,324999
1069,1069,193,4,2.0,1856,334000
1070,1070,267,4,2.0,1650,309900
1071,1071,290,1,1.0,594,317988
1072,1072,184,3,3.0,1519,339000
1073,1073,184,3,2.1,1475,349000
1074,1074,85,2,1.0,760,349900
1075,1075,267,4,2.0,1951,344999
1076,1076,267,3,2.1,1886,349000
1077,1077,207,3,2.0,858,329000
1078,1078,193,4,2.0,1450,299900
1079,1079,267,2,1.0,927,350000
1080,1080,193,4,3.0,2244,319800
1081,1081,204,2,2.0,1344,339999
1082,1082,138,2,1.0,741,345000
1083,1083,187,3,1.1,1328,355000
1084,1084,267,2,2.0,924,295000
1085,1085,290,2,1.0,1125,348888
1086,1086,204,1,1.0,576,345000
1087,1087,267,3,2.0,1581,300000
1088,1088,410,2,1.0,766,322000
1089,1089,355,3,2.1,1761,350000
1090,1090,355,3,2.0,1333,325000
1091,1091,193,2,2.0,1052,299000
1092,1092,267,5,3.0,1914,319888
1093,1093,267,4,3.0,1744,324900
1094,1094,232,2,1.1,1100,350000
1095,1095,193,4,2.0,1858,319000
1096,1096,267,3,2.0,1402,350000
1097,1097,267,3,3.0,1782,336200
1098,1098,267,3,3.0,2360,349999
1099,1099,199,3,2.0,1800,340000
1100,1100,193,3,2.0,1704,337900
1101,1101,207,2,1.0,512,298000
1102,1102,193,3,2.0,1430,326760
1103,1103,207,1,1.0,504,330000
1104,1104,125,2,1.0,936,335000
1105,1105,207,1,1.0,548,309000
1106,1106,193,3,1.0,1476,300000
1107,1107,267,4,3.0,2000,350000
1108,1108,277,5,3.0,2426,350000
1109,1109,267,3,2.0,1422,310000
1110,1110,193,3,3.0,1947,320000
1111,1111,193,3,2.0,1646,310000
1112,1112,295,3,2.0,2000,339000
1113,1113,193,5,3.0,2344,320000
1114,1114,193,3,2.0,1588,300000
1115,1115,162,2,2.0,1369,299000
1116,1116,111,1,1.0,648,329900
1117,1117,207,2,1.0,672,335000
1118,1118,193,3,2.0,1485,349900
1119,1119,267,4,2.0,1746,349000
1120,1120,207,2,1.0,884,399000
1121,1121,193,3,2.0,1722,347000
1122,1122,187,3,3.0,1700,375000
1123,1123,290,3,2.0,1268,399900
1124,1124,198,3,2.0,1691,395000
1125,1125,267,4,3.0,2172,368000
1126,1126,204,2,2.0,650,369900
1127,1127,267,4,2.0,1798,369870
1128,1128,207,2,1.0,882,390000
1129,1129,267,4,3.0,2272,389990
1130,1130,193,4,2.1,2933,370000
1131,1131,207,3,1.0,820,359000
1132,1132,267,4,3.0,2513,369787
1133,1133,174,2,1.0,814,364950
1134,1134,207,2,1.0,914,387000
1135,1135,19,1,1.0,576,369900
1136,1136,207,2,1.0,680,399999
1137,1137,193,4,2.0,1671,349900
1138,1138,290,3,1.0,1404,399000
1139,1139,204,2,1.0,780,375000
1140,1140,267,4,2.1,2270,387500
1141,1141,267,4,3.0,2582,360000
1142,1142,25,2,2.0,784,379888
1143,1143,248,2,1.0,768,405000
1144,1144,193,4,3.0,2170,359000
1145,1145,193,7,5.0,3566,395000
1146,1146,207,1,1.0,672,350000
1147,1147,207,2,1.0,620,350000
1148,1148,267,4,2.1,2815,379900
1149,1149,267,4,3.0,1983,379900
1150,1150,193,4,3.0,2518,388888
1151,1151,207,2,1.0,936,350000
1152,1152,149,3,1.0,720,349900
1153,1153,199,4,3.0,2148,375000
1154,1154,267,4,3.0,1738,375000
1155,1155,267,3,2.0,1218,345000
1156,1156,267,3,3.0,2157,359000
1157,1157,193,4,2.0,2360,359900
1158,1158,207,2,1.0,744,359900
1159,1159,193,3,2.0,2055,387870
1160,1160,193,5,3.1,2523,379000
1161,1161,267,5,4.0,3335,379900
1162,1162,193,4,3.0,2533,369900
1163,1163,193,5,3.1,2523,397990
1164,1164,193,4,2.0,2487,364900
1165,1165,267,3,3.0,2177,380000
1166,1166,378,1,1.0,610,399999
1167,1167,30,1,1.0,709,399990
1168,1168,267,4,2.1,2375,370000
1169,1169,267,7,3.0,2592,399000
1170,1170,193,4,3.0,1747,365000
1171,1171,207,3,2.0,1181,350000
1172,1172,85,2,1.0,845,395000
1173,1173,85,2,1.0,1006,395000
1174,1174,207,2,1.0,812,400000
1175,1175,193,4,3.0,2774,369900
1176,1176,207,2,1.0,589,349900
1177,1177,25,2,1.0,672,385000
1178,1178,248,2,1.0,761,379900
1179,1179,199,4,2.0,1300,360000
1180,1180,267,4,3.0,2134,375000
1181,1181,198,2,1.0,810,345000
1182,1182,207,4,2.0,1103,400000
1183,1183,207,3,1.0,840,369000
1184,1184,248,2,1.0,684,369000
1185,1185,295,5,3.0,2533,350000
1186,1186,69,2,2.0,700,399000
1187,1187,264,2,1.0,764,399999
1188,1188,267,5,3.0,3328,399900
1189,1189,267,5,3.0,2988,375000
1190,1190,267,5,3.0,2212,385000
1191,1191,204,2,2.0,1900,359000
1192,1192,267,4,3.0,2066,405000
1193,1193,207,1,1.0,574,399900
1194,1194,267,4,3.0,1690,349900
1195,1195,19,2,1.0,828,389000
1196,1196,193,3,2.1,2430,394000
1197,1197,193,5,3.0,2782,399990
1198,1198,193,4,3.0,2640,389000
1199,1199,267,4,3.0,1904,359999
1200,1200,4,3,1.0,889,349000
1201,1201,207,2,1.0,706,384900
1202,1202,267,4,3.0,2375,363000
1203,1203,193,4,3.1,2102,369900
1204,1204,102,2,1.0,914,375900
1205,1205,267,5,3.0,2987,369000
1206,1206,207,3,1.0,950,379000
1207,1207,267,4,3.0,1802,356900
1208,1208,267,3,2.0,1726,380000
1209,1209,32,2,1.0,818,399900
1210,1210,207,2,1.0,884,400000
1211,1211,248,2,1.0,564,359000
1212,1212,187,2,1.0,1331,385000
1213,1213,267,4,3.0,2114,383900
1214,1214,207,3,1.0,846,365000
1215,1215,207,2,1.0,1033,359900
1216,1216,376,1,1.0,861,379990
1217,1217,207,2,2.0,1104,385000
1218,1218,267,3,2.0,1592,363398
1219,1219,193,4,3.0,2049,345000
1220,1220,31,3,1.0,771,389900
1221,1221,207,2,1.0,854,365000
1222,1222,207,2,1.0,795,385000
1223,1223,267,3,2.0,1592,365502
1224,1224,267,3,2.0,1750,383098
1225,1225,290,2,1.1,911,399900
1226,1226,193,3,2.0,2152,389000
1227,1227,290,3,1.0,1084,399000
1228,1228,267,5,3.0,2165,355000
1229,1229,133,2,2.0,1100,375000
1230,1230,207,3,2.0,1250,402000
1231,1231,193,4,2.0,2266,364900
1232,1232,193,3,2.0,2100,369900
1233,1233,267,3,3.0,2225,360000
1234,1234,267,4,3.0,2258,350000
1235,1235,85,3,3.0,1211,399990
1236,1236,193,3,3.0,2312,374900
1237,1237,207,4,4.0,1650,379000
1238,1238,267,4,3.0,2034,349000
1239,1239,207,2,2.0,893,389000
1240,1240,193,3,2.0,2100,369900
1241,1241,193,3,2.0,1771,369990
1242,1242,211,3,2.0,961,395000
1243,1243,193,4,3.0,2523,385000
1244,1244,81,3,2.0,1040,390000
1245,1245,267,3,2.0,1776,369900
1246,1246,267,3,2.1,1687,369900
1247,1247,207,2,1.0,706,399900
1248,1248,193,5,3.0,2875,379900
1249,1249,267,3,2.0,1636,385000
1250,1250,207,2,1.0,858,395000
1251,1251,85,2,1.0,893,399000
1252,1252,107,1,1.0,648,380000
1253,1253,207,2,1.0,731,365000
1254,1254,199,4,2.0,2136,370000
1255,1255,207,1,1.0,734,375000
1256,1256,193,4,3.0,3272,355000
1257,1257,207,2,1.0,720,360000
1258,1258,85,2,1.0,1035,399999
1259,1259,267,4,3.0,1770,369000
1260,1260,267,5,3.0,3210,395000
1261,1261,193,3,2.0,2028,379900
1262,1262,193,3,2.0,2082,402397
1263,1263,376,1,1.0,780,403000
1264,1264,193,5,3.0,1800,349800
1265,1265,193,3,2.0,1504,349000
1266,1266,306,2,1.0,952,389900
1267,1267,193,4,2.1,2965,375000
1268,1268,85,2,1.0,1097,350000
1269,1269,85,3,1.0,1122,405000
1270,1270,290,2,1.0,720,387000
1271,1271,267,4,3.0,1610,379900
1272,1272,267,4,2.0,2323,375000
1273,1273,267,5,3.0,3210,399900
1274,1274,290,2,1.0,1062,389000
1275,1275,193,4,3.0,2841,349900
1276,1276,267,4,3.0,2380,400802
1277,1277,200,3,2.1,2249,360000
1278,1278,193,4,3.0,2518,379999
1279,1279,193,3,2.1,2201,385000
1280,1280,25,2,1.0,608,389000
1281,1281,353,2,1.0,780,390000
1282,1282,193,4,3.0,1937,380000
1283,1283,248,3,2.0,882,360000
1284,1284,207,3,2.0,1192,400000
1285,1285,207,3,2.0,1200,399950
1286,1286,264,2,1.0,712,399900
1287,1287,85,3,1.0,1082,405000
1288,1288,204,1,1.0,607,385000
1289,1289,267,5,2.1,3499,400000
1290,1290,267,3,3.0,2260,375000
1291,1291,193,4,3.0,2670,395000
1292,1292,207,3,2.0,908,379000
1293,1293,267,3,2.1,2220,365000
1294,1294,199,4,2.0,1620,374000
1295,1295,267,4,2.0,2119,378500
1296,1296,207,1,1.0,400,375000
1297,1297,272,2,1.0,763,380000
1298,1298,267,4,2.0,1600,350000
1299,1299,290,3,1.0,1018,400000
1300,1300,193,3,2.0,1664,399999
1301,1301,85,3,2.0,1066,399000
1302,1302,295,5,2.1,3560,375000
1303,1303,281,2,1.0,1027,350000
1304,1304,207,2,1.1,908,385000
1305,1305,193,4,3.0,2640,355000
1306,1306,85,3,1.0,712,359000
1307,1307,70,1,1.0,624,349900
1308,1308,85,2,1.0,814,379900
1309,1309,193,4,2.0,2100,389977
1310,1310,267,5,3.0,2272,382500
1311,1311,207,4,2.0,1639,385000
1312,1312,25,2,1.0,640,418500
1313,1313,245,3,2.0,1050,435000
1314,1314,69,2,1.0,838,439000
1315,1315,176,3,1.1,1159,430000
1316,1316,25,3,1.0,967,453888
1317,1317,207,2,1.0,884,399000
1318,1318,211,3,1.0,1266,449900
1319,1319,111,3,1.0,1104,429900
1320,1320,290,3,2.0,1268,399900
1321,1321,207,3,2.0,1520,424999
1322,1322,204,3,2.0,1197,425000
1323,1323,193,5,3.0,2639,445000
1324,1324,62,1,1.0,640,450000
1325,1325,85,3,1.0,1043,434800
1326,1326,198,3,2.0,1691,395000
1327,1327,207,2,1.0,868,439950
1328,1328,267,4,3.0,2339,425000
1329,1329,85,4,2.0,1512,429000
1330,1330,207,2,1.0,736,429000
1331,1331,267,4,3.0,2185,435000
1332,1332,149,2,1.0,820,449000
1333,1333,267,4,3.0,2205,435000
1334,1334,85,2,1.0,960,450000
1335,1335,267,6,3.0,2839,450000
1336,1336,207,3,1.0,1102,450000
1337,1337,85,2,1.0,897,410000
1338,1338,267,5,3.0,2473,430000
1339,1339,207,2,1.0,928,445000
1340,1340,290,4,3.0,1605,450000
1341,1341,207,3,1.0,1220,410000
1342,1342,267,5,3.0,2587,419000
1343,1343,76,1,1.0,653,424900
1344,1344,207,2,1.0,680,399999
1345,1345,130,4,2.0,1352,450000
1346,1346,290,3,1.0,1404,399000
1347,1347,149,2,1.0,700,449000
1348,1348,207,3,2.0,1248,429900
1349,1349,207,2,2.0,840,419900
1350,1350,85,4,2.0,1652,449999
1351,1351,85,2,1.0,946,444999
1352,1352,207,3,2.0,1054,449000
1353,1353,248,2,1.0,768,405000
1354,1354,207,3,1.0,997,410000
1355,1355,193,4,3.0,3258,424999
1356,1356,267,4,3.0,2942,447500
1357,1357,207,3,1.0,1224,410000
1358,1358,272,2,1.0,1054,409900
1359,1359,193,7,5.0,3566,395000
1360,1360,193,6,3.0,2792,425000
1361,1361,264,2,1.0,900,425000
1362,1362,267,4,3.0,2287,429000
1363,1363,355,1,1.0,512,449000
1364,1364,290,3,2.0,979,435000
1365,1365,204,3,2.0,1203,455000
1366,1366,211,3,1.0,1113,425000
1367,1367,23,3,1.0,945,420000
1368,1368,155,2,1.0,910,450000
1369,1369,365,3,1.0,1116,449000
1370,1370,85,3,1.0,1021,439999
1371,1371,207,2,1.0,1273,410000
1372,1372,290,4,2.0,1112,408888
1373,1373,193,5,4.0,2832,427500
1374,1374,354,1,1.0,680,414000
1375,1375,85,2,3.0,1500,450000
1376,1376,1,4,2.0,1536,439000
1377,1377,267,4,2.1,2151,419000
1378,1378,207,1,1.0,593,449000
1379,1379,107,2,1.0,996,425000
1380,1380,85,3,1.0,1026,429000
1381,1381,193,5,3.1,2523,397990
1382,1382,85,2,1.0,960,409999
1383,1383,378,1,1.0,610,399999
1384,1384,85,3,1.0,1508,444999
1385,1385,30,1,1.0,709,399990
1386,1386,174,3,2.0,1567,415000
1387,1387,404,2,1.0,676,449995
1388,1388,204,3,2.0,1800,429000
1389,1389,193,5,3.0,3209,430000
1390,1390,267,7,3.0,2592,399000
1391,1391,207,2,1.0,928,425000
1392,1392,192,2,1.0,720,449000
1393,1393,207,2,1.0,1304,450000
1394,1394,267,4,3.0,2066,439900
1395,1395,85,2,1.0,859,420000
1396,1396,207,3,2.0,1000,425000
1397,1397,207,3,1.0,1106,454850
1398,1398,267,5,4.0,2867,409900
1399,1399,85,2,1.0,845,395000
1400,1400,85,2,1.0,1006,395000
1401,1401,207,2,1.0,812,400000
1402,1402,85,2,1.0,753,415000
1403,1403,207,2,2.0,820,440000
1404,1404,207,2,1.0,975,440000
1405,1405,290,2,2.0,990,439000
1406,1406,267,4,3.0,2347,420000
1407,1407,207,3,2.0,1132,454900
1408,1408,193,5,3.0,2880,429990
1409,1409,76,2,2.0,1186,430000
1410,1410,267,5,3.0,3272,424990
1411,1411,193,3,3.0,2002,430000
1412,1412,85,3,2.0,1549,448800
1413,1413,207,2,1.0,1126,420000
1414,1414,193,3,2.0,2135,438390
1415,1415,207,4,2.0,1103,400000
1416,1416,85,3,1.0,1014,419000
1417,1417,290,3,1.0,1030,429000
1418,1418,193,4,3.1,2523,414900
1419,1419,406,2,1.0,948,450000
1420,1420,193,5,3.0,3209,429995
1421,1421,207,3,1.0,1140,450000
1422,1422,69,2,2.0,700,399000
1423,1423,207,2,1.0,1054,425000
1424,1424,267,4,3.0,2469,410000
1425,1425,193,4,3.0,3023,449900
1426,1426,264,2,1.0,764,399999
1427,1427,267,5,3.0,3328,399900
1428,1428,174,3,1.0,960,440000
1429,1429,174,4,2.0,1164,450000
1430,1430,85,3,2.0,912,429900
1431,1431,193,5,3.0,2870,450000
1432,1432,267,4,3.0,2066,405000
1433,1433,207,1,1.0,574,399900
1434,1434,290,3,2.0,1254,430000
1435,1435,193,4,2.0,1992,439000
1436,1436,193,5,3.0,2782,399990
1437,1437,207,3,1.0,955,449900
1438,1438,204,2,1.0,821,449000
1439,1439,354,2,2.0,1318,410000
1440,1440,204,2,1.0,660,440000
1441,1441,207,2,1.0,1104,419000
1442,1442,85,3,1.0,1458,439000
1443,1443,267,5,3.0,2879,449000
1444,1444,32,2,1.0,818,399900
1445,1445,207,2,1.0,884,400000
1446,1446,354,2,1.0,1183,425000
1447,1447,404,2,1.0,781,448000
1448,1448,193,5,4.0,3126,434999
1449,1449,207,2,1.0,782,409000
1450,1450,174,3,1.0,1040,441000
1451,1451,290,2,1.1,911,399900
1452,1452,290,3,1.0,1084,399000
1453,1453,267,4,3.0,2363,444900
1454,1454,207,3,2.0,1250,402000
1455,1455,267,4,3.0,2477,423900
1456,1456,111,2,1.0,1082,415000
1457,1457,85,3,3.0,1211,399990
1458,1458,290,3,2.0,1503,439900
1459,1459,193,4,3.0,2530,435000
1460,1460,207,2,1.0,1092,410000
1461,1461,290,3,1.1,1411,424000
1462,1462,193,5,3.0,2834,425000
1463,1463,290,3,1.0,1154,449000
1464,1464,204,3,1.0,1124,450000
1465,1465,365,3,2.0,2340,450000
1466,1466,193,4,2.1,3376,434900
1467,1467,211,3,2.0,961,395000
1468,1468,85,3,2.0,1221,425000
1469,1469,406,4,2.0,1150,420000
1470,1470,85,3,2.0,1182,430000
1471,1471,382,3,3.0,1224,429000
1472,1472,193,4,3.0,2454,429990
1473,1473,267,4,2.1,2181,409999
1474,1474,207,2,1.0,706,399900
1475,1475,207,2,1.0,858,395000
1476,1476,342,2,3.0,1401,449999
1477,1477,85,2,1.0,893,399000
1478,1478,193,5,3.0,2884,439990
1479,1479,207,2,2.0,2610,439900
